age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
*,Private,306830,*,Married-civ-spouse,Handlers-cleaners,Husband,White,*,0,0,40,*,<=50K
*,Private,184759,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,26,United-States,<=50K
*,Private,105614,Basic,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
*,Unknown,300812,Secondary,Never-married,Unknown,Own-child,White,Male,0,0,30,United-States,<=50K
*,Private,177484,Basic,Married-civ-spouse,Other-service,Husband,Black,Male,0,1672,40,United-States,<=50K
*,Private,509048,Secondary,Never-married,Sales,Other-relative,Black,Female,0,0,37,United-States,<=50K
*,Private,143554,Secondary,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
*,Local-gov,125155,Secondary,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,90,United-States,<=50K
*,State-gov,216283,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
*,Private,161563,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
*,Private,86492,Higher,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,>50K
*,Private,103407,Secondary,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,122672,Secondary,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
*,Private,146719,Secondary,Divorced,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
*,Private,178505,Secondary,Never-married,Exec-managerial,Other-relative,White,Female,0,1504,45,United-States,<=50K
*,Local-gov,114733,Higher,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50K
*,Private,126550,Secondary,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
*,Private,27624,Higher,Never-married,Other-service,Not-in-family,White,Female,0,0,55,United-States,<=50K
*,Unknown,191935,Secondary,Never-married,Unknown,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Private,73514,Secondary,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Philippines,<=50K
*,Private,158680,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
*,Private,116207,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
*,Private,177955,*,Married-civ-spouse,Adm-clerical,Wife,White,*,0,0,40,*,<=50K
*,Private,103751,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,342709,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,416338,Higher,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
*,Private,127610,Higher,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
*,Self-emp-inc,124137,*,Married-civ-spouse,Prof-specialty,Husband,White,*,0,2415,35,*,>50K
*,Private,433669,Higher,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,36,Unknown,<=50K
*,State-gov,342834,Secondary,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,400225,Basic,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
*,State-gov,272918,Secondary,Never-married,Adm-clerical,Own-child,Black,Male,0,0,15,United-States,<=50K
*,Unknown,195532,Secondary,Never-married,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K
*,Private,213081,*,Never-married,Other-service,Not-in-family,Black,*,0,0,40,*,<=50K
*,Private,179666,Higher,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,Canada,<=50K
*,Private,124953,Secondary,Never-married,Other-service,Not-in-family,White,Male,0,1980,40,United-States,<=50K
*,Local-gov,54826,Higher,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
*,Private,110563,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
*,Unknown,389857,Secondary,Married-civ-spouse,Unknown,Other-relative,White,Male,0,0,16,United-States,<=50K
*,Self-emp-not-inc,202920,*,Never-married,Prof-specialty,Unmarried,White,*,99999,0,40,*,>50K
*,Private,179824,Secondary,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,36,United-States,<=50K
*,Private,243409,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
*,Local-gov,19302,Higher,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,England,>50K
*,Private,111939,Higher,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
*,Private,119098,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
*,Private,185336,Secondary,Widowed,Sales,Other-relative,White,Female,0,0,35,United-States,<=50K
*,Federal-gov,325089,Basic,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
*,State-gov,389147,Secondary,Never-married,Sales,Not-in-family,Black,Female,0,0,30,United-States,<=50K
*,Private,188950,Higher,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,68882,*,Widowed,Other-service,Unmarried,White,*,0,0,35,*,<=50K
*,Private,239098,Secondary,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,187577,Higher,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
*,Federal-gov,151369,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
*,Private,184632,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
*,Private,54816,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
*,Self-emp-not-inc,96459,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,168443,Higher,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
*,Private,22042,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
*,Private,104704,Secondary,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K
*,Unknown,170038,Secondary,Never-married,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K
*,State-gov,111483,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
*,Self-emp-not-inc,185195,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
*,Private,175622,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
*,Local-gov,189824,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,7298,0,40,United-States,>50K
*,Private,124692,Secondary,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K
*,Private,115070,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,306779,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
*,Private,104256,Secondary,Divorced,Sales,Not-in-family,White,Female,0,0,34,United-States,<=50K
*,Private,191342,*,Never-married,Sales,Not-in-family,Other,*,0,0,40,*,<=50K
*,Private,169727,Secondary,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,496414,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Unknown,<=50K
*,Private,253190,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,326156,Secondary,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
*,Never-worked,157131,Basic,Never-married,Unknown,Own-child,White,Female,0,0,10,United-States,<=50K
*,Private,229418,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Local-gov,285865,Higher,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
*,Private,149823,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,200928,Secondary,Never-married,Sales,Own-child,White,Male,0,0,22,United-States,<=50K
*,Private,357619,Higher,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,Germany,<=50K
*,Private,312653,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
*,Private,126675,Secondary,Divorced,Craft-repair,Not-in-family,White,Male,0,0,46,Unknown,<=50K
*,Unknown,27187,Higher,Married-civ-spouse,Unknown,Husband,White,Male,0,2415,12,United-States,>50K
*,Private,170562,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
*,Private,181761,Secondary,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
*,Private,217807,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K
*,Private,356824,Secondary,Separated,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,323627,Higher,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,5,United-States,<=50K
*,Self-emp-not-inc,182217,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50K
*,Private,186420,Higher,Never-married,Tech-support,Not-in-family,White,Female,0,0,35,United-States,<=50K
*,Private,317219,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,1590,40,United-States,<=50K
*,Private,219863,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,221672,Higher,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
*,Self-emp-inc,253101,Secondary,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
*,Private,147340,Secondary,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
*,Private,19847,Secondary,Divorced,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
*,Private,245196,Basic,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
*,Private,226443,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,411797,Higher,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Self-emp-inc,325171,Basic,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
*,Self-emp-not-inc,190023,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
*,Self-emp-not-inc,192236,Higher,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
*,Private,31603,Higher,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
*,Private,336007,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2246,40,United-States,>50K
*,Private,148550,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Self-emp-inc,77146,Higher,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,United-States,>50K
*,Private,319422,*,Married-civ-spouse,Transport-moving,Husband,White,*,0,0,60,*,<=50K
*,Private,217274,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
*,Private,198841,Higher,Divorced,Tech-support,Own-child,White,Male,0,0,35,United-States,<=50K
*,Local-gov,167334,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
*,Local-gov,209482,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
*,Private,34446,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,146625,Basic,Widowed,Other-service,Unmarried,Black,Female,0,0,12,United-States,<=50K
*,Private,107843,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,50,United-States,>50K
*,Private,138269,Secondary,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Private,182342,Secondary,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,206777,Secondary,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
*,Private,111499,Higher,Never-married,Exec-managerial,Not-in-family,White,Female,14084,0,40,United-States,>50K
*,Private,221757,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,110371,Basic,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Mexico,<=50K
*,Private,161092,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,>50K
*,State-gov,334273,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
*,Private,217953,Secondary,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,<=50K
*,Private,188398,Secondary,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
*,Self-emp-not-inc,185621,Higher,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
*,Private,72443,Secondary,Never-married,Exec-managerial,Not-in-family,White,Male,0,1669,60,United-States,<=50K
*,Private,208106,Higher,Separated,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
*,Private,30447,Secondary,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
*,Private,499249,*,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,*,0,0,40,*,<=50K
*,Private,246439,Secondary,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
*,Private,177154,Secondary,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,282155,Secondary,Separated,Other-service,Other-relative,White,Female,0,0,25,United-States,<=50K
*,State-gov,174171,Secondary,Separated,Tech-support,Not-in-family,White,Male,0,0,12,United-States,<=50K
*,Private,315984,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,311249,Secondary,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
*,Unknown,135285,Secondary,Married-civ-spouse,Unknown,Husband,White,Male,0,2603,32,United-States,<=50K
*,Local-gov,199095,Higher,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,Private,92969,Basic,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,Private,69727,Basic,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
*,Private,167149,Secondary,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
*,Private,186213,Secondary,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
*,Private,68748,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
*,Private,95989,Secondary,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
*,Federal-gov,118701,Secondary,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,Private,173987,Basic,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
*,Local-gov,370045,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
*,Private,148709,Secondary,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,<=50K
*,Private,280362,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
*,Private,104196,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
*,Private,135138,Higher,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
*,Private,118605,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
*,Private,267866,*,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,*,0,1887,50,*,>50K
*,Private,78529,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
*,Private,329778,Secondary,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,122066,*,Married-civ-spouse,Exec-managerial,Husband,White,*,0,0,30,*,<=50K
*,Local-gov,128401,Higher,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,385412,Higher,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,340917,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,174283,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
*,Private,396482,Higher,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K
*,Private,34568,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,3781,0,35,United-States,<=50K
*,Private,132191,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
*,Private,61559,Secondary,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
*,Private,196621,Secondary,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,37,United-States,<=50K
*,Private,31368,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,84306,Secondary,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,119679,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1579,42,United-States,<=50K
*,Private,224424,Basic,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,112754,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,>50K
*,Unknown,137876,Secondary,Never-married,Unknown,Own-child,White,Male,0,0,40,United-States,<=50K
*,Unknown,279288,Basic,Never-married,Unknown,Other-relative,White,Female,0,0,30,United-States,<=50K
*,Unknown,98145,Secondary,Divorced,Unknown,Unmarried,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
*,Private,309974,Higher,Separated,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
*,Unknown,107801,Secondary,Never-married,Unknown,Own-child,White,Female,0,0,6,United-States,<=50K
*,Private,221403,Basic,Never-married,Other-service,Own-child,Black,Male,0,0,18,United-States,<=50K
*,Private,203204,Higher,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,>50K
*,Private,352207,Higher,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
*,Private,107620,Basic,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
*,Private,43945,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Unknown,<=50K
*,Private,218558,Higher,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,3325,0,40,United-States,<=50K
*,Local-gov,67187,Secondary,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
*,Self-emp-inc,161532,Higher,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,<=50K
*,Private,274964,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
*,Private,227994,Secondary,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K
*,Private,220384,Basic,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,<=50K
*,Self-emp-not-inc,21101,Secondary,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
*,Federal-gov,73883,Secondary,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
*,Unknown,198559,Secondary,Married-civ-spouse,Unknown,Husband,White,Male,0,0,16,United-States,<=50K
*,Private,204098,Basic,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
*,Private,188069,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,13550,0,55,Unknown,>50K
*,Unknown,103651,Basic,Married-civ-spouse,Unknown,Husband,White,Male,0,0,35,United-States,<=50K
*,Private,370494,Secondary,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
*,Private,70034,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
*,Private,105936,Higher,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,98350,Secondary,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,<=50K
*,Federal-gov,125933,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
*,State-gov,186451,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
*,Private,143068,Secondary,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
*,Private,197387,Secondary,Never-married,Craft-repair,Own-child,White,Male,0,0,37,Mexico,<=50K
*,Private,375603,Secondary,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States,<=50K
*,Local-gov,202286,Higher,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,199655,Secondary,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0,1740,40,Unknown,<=50K
*,Private,83451,Secondary,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
*,Private,201865,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
*,Private,109089,Secondary,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
*,Self-emp-not-inc,104001,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
*,Private,152958,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
*,Private,153078,Higher,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Unknown,>50K
*,Private,191914,Secondary,Divorced,Transport-moving,Unmarried,White,Female,0,0,55,United-States,<=50K
*,State-gov,67053,*,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,*,0,0,40,*,<=50K
*,Private,359759,Secondary,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
*,Self-emp-not-inc,260696,Higher,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
*,Private,126977,Secondary,Separated,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
*,Private,107248,Higher,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
*,Private,158810,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K
*,Private,186824,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,70,United-States,<=50K
*,Private,27802,Higher,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,138514,Higher,Divorced,Tech-support,Unmarried,Black,Female,0,0,48,United-States,<=50K
*,Self-emp-not-inc,83311,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,>50K
*,State-gov,117927,Secondary,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
*,Private,189763,Secondary,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
*,Private,287681,*,Never-married,Craft-repair,Own-child,White,*,0,0,40,*,<=50K
*,Private,309463,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Federal-gov,68985,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
*,State-gov,161978,Secondary,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
*,Private,149396,*,Never-married,Other-service,Other-relative,Black,*,0,0,30,*,<=50K
*,Private,231160,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
*,Self-emp-not-inc,95708,Higher,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States,>50K
*,Private,111275,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,52900,Basic,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,155489,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
*,Private,318082,Secondary,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
*,Private,209900,Secondary,Never-married,Tech-support,Own-child,White,Male,0,0,20,United-States,<=50K
*,Private,164190,Basic,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,296158,Secondary,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
*,State-gov,158834,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
*,Private,193047,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
*,Private,316183,Basic,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,Self-emp-inc,78530,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
*,Local-gov,118909,Secondary,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,<=50K
*,Unknown,206916,Higher,Married-spouse-absent,Unknown,Not-in-family,White,Male,0,0,30,United-States,<=50K
*,Private,357540,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,2002,55,United-States,<=50K
*,Private,231052,Secondary,Separated,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
*,Private,27255,Secondary,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Unknown,<=50K
*,Local-gov,90409,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
*,Private,76767,Secondary,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
*,Private,183580,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
*,Unknown,87867,Basic,Never-married,Unknown,Not-in-family,White,Male,0,0,30,United-States,<=50K
*,Private,262978,Secondary,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
*,Private,86551,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
*,Private,40856,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,>50K
*,Federal-gov,218782,Secondary,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,40,United-States,<=50K
*,Private,165681,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,142922,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Unknown,309284,Secondary,Never-married,Unknown,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Self-emp-inc,117555,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
*,Private,192203,Basic,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,194901,Higher,Separated,Craft-repair,Not-in-family,White,Male,0,2444,42,United-States,>50K
*,Private,94413,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,99307,Higher,Married-civ-spouse,Sales,Husband,White,Male,3103,0,48,United-States,>50K
*,Private,29059,Secondary,Divorced,Sales,Unmarried,White,Female,0,2754,25,United-States,<=50K
*,Private,158609,Higher,Widowed,Adm-clerical,Unmarried,White,Female,0,0,8,United-States,<=50K
