age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
30-40,Private,30063,*,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K
30-40,Private,147500,*,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K
40-50,Self-emp-not-inc,79036,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,<=50K
10-20,Private,126779,*,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
30-40,Private,250724,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Jamaica,<=50K
40-50,Self-emp-not-inc,342907,*,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,>50K
30-40,Private,87561,*,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Self-emp-not-inc,349986,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
*,Local-gov,29235,*,Married-civ-spouse,Protective-serv,Wife,White,*,0,0,40,*,>50K
40-50,Private,204235,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
30-40,State-gov,160910,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
30-40,Private,26698,*,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,172714,*,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
30-40,Local-gov,190228,*,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
40-50,Private,316101,*,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,205249,*,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,*,0,0,40,*,<=50K
20-30,Private,275421,*,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
40-50,State-gov,44434,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,61,United-States,>50K
60-70,State-gov,202056,*,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,40,United-States,>50K
30-40,Private,28053,*,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
40-50,Self-emp-not-inc,350387,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
30-40,Unknown,187167,*,Separated,Unknown,Not-in-family,White,Female,0,0,30,United-States,<=50K
40-50,Private,89226,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
40-50,Private,107433,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
20-30,State-gov,38151,*,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States,<=50K
30-40,Self-emp-not-inc,361497,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
60-70,Self-emp-not-inc,122094,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States,<=50K
30-40,Self-emp-inc,188069,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
20-30,State-gov,210498,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Self-emp-inc,58359,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
70-80,Unknown,95825,*,Widowed,Unknown,Not-in-family,White,Female,0,0,3,United-States,<=50K
60-70,Private,173674,*,Divorced,Other-service,Other-relative,White,Female,0,0,14,United-States,<=50K
20-30,Unknown,210029,*,Never-married,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K
40-50,Private,433170,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
70-80,Self-emp-not-inc,103684,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,105449,*,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,25,United-States,<=50K
20-30,Private,50814,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Self-emp-not-inc,184285,*,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
30-40,Private,179117,*,Never-married,Machine-op-inspct,Not-in-family,Black,Female,10520,0,50,United-States,>50K
20-30,Private,35603,*,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
20-30,Private,147340,*,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
60-70,Self-emp-not-inc,28367,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
60-70,Private,85787,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,293968,*,Married-spouse-absent,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
30-40,Private,169496,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,123983,*,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,Japan,>50K
30-40,Private,161226,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,>50K
30-40,Private,77143,*,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,Germany,<=50K
30-40,Private,196123,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
40-50,Self-emp-not-inc,201522,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
*,Private,22201,*,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,*,0,0,40,*,<=50K
30-40,Private,100882,*,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
50-60,Federal-gov,23780,*,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Private,153238,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,32,United-States,>50K
60-70,Private,265661,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Self-emp-not-inc,298130,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,<=50K
30-40,Private,67433,*,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
30-40,Private,74194,*,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
30-40,Private,340917,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20-30,Private,218886,*,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
30-40,Private,56150,*,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
30-40,Private,33487,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,29814,*,Never-married,Transport-moving,Other-relative,White,Male,0,0,50,United-States,<=50K
30-40,Federal-gov,168312,*,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
30-40,Private,163392,*,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,>50K
20-30,Private,287797,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
20-30,Private,293690,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,>50K
30-40,Private,385959,*,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
20-30,Private,354784,*,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
30-40,Private,42485,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
50-60,Private,233780,*,Divorced,Adm-clerical,Not-in-family,Black,Female,2202,0,40,United-States,<=50K
40-50,Private,248254,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,40,United-States,>50K
20-30,Private,188767,*,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
*,Self-emp-not-inc,193246,*,Never-married,Exec-managerial,Not-in-family,White,*,0,0,55,*,<=50K
30-40,Local-gov,189269,*,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
20-30,Private,227491,*,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
60-70,State-gov,550848,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,396722,*,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
60-70,Private,41718,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
20-30,Private,177265,*,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
10-20,State-gov,109445,*,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
20-30,Private,210474,*,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
40-50,Self-emp-inc,82488,*,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
20-30,Unknown,32616,*,Divorced,Unknown,Not-in-family,White,Female,0,0,40,United-States,<=50K
10-20,Private,35245,*,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
10-20,Private,32763,*,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
*,Private,214635,*,Married-civ-spouse,Other-service,Husband,Black,*,0,0,36,*,<=50K
30-40,Private,37232,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,80,United-States,<=50K
20-30,State-gov,188986,*,Never-married,Tech-support,Not-in-family,White,Female,0,1590,64,United-States,<=50K
10-20,Private,209949,*,Never-married,Sales,Own-child,White,Female,0,1602,12,United-States,<=50K
20-30,Private,167501,*,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
30-40,Private,215441,*,Never-married,Adm-clerical,Not-in-family,Other,Male,0,0,40,Unknown,<=50K
10-20,Private,318190,*,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
20-30,Private,82242,*,Never-married,Prof-specialty,Unmarried,White,Male,27828,0,45,Germany,>50K
20-30,Private,261278,*,Separated,Sales,Other-relative,Black,Male,0,0,30,United-States,<=50K
20-30,Private,103064,*,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
30-40,Private,122032,*,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Private,240124,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,154227,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K
30-40,Local-gov,224234,*,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
50-60,Private,197163,*,Never-married,Prof-specialty,Not-in-family,White,Female,0,2559,50,United-States,>50K
20-30,Local-gov,113545,*,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,285290,*,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
40-50,Local-gov,42346,*,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,United-States,<=50K
40-50,Self-emp-inc,119471,*,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,40,Unknown,<=50K
40-50,Private,240869,*,Never-married,Other-service,Other-relative,White,Male,0,0,35,United-States,<=50K
50-60,Private,386397,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
20-30,Private,417668,*,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
50-60,State-gov,109015,*,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
70-80,Local-gov,232871,*,Married-civ-spouse,Protective-serv,Husband,White,Male,2228,0,10,United-States,<=50K
50-60,Private,355802,*,Widowed,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
60-70,Unknown,72886,*,Married-civ-spouse,Unknown,Husband,White,Male,0,0,38,United-States,>50K
20-30,Private,123983,*,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
50-60,Private,139671,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
50-60,Private,151977,*,Separated,Priv-house-serv,Not-in-family,Black,Female,0,0,30,United-States,<=50K
70-80,State-gov,88638,*,Never-married,Prof-specialty,Other-relative,White,Female,0,3683,20,United-States,>50K
30-40,Self-emp-not-inc,80324,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
50-60,Private,112840,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
30-40,Private,176831,*,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K
*,Private,206600,*,Never-married,Other-service,Not-in-family,White,*,0,0,24,*,<=50K
30-40,Private,25955,*,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
60-70,Unknown,125926,*,Married-civ-spouse,Unknown,Husband,White,Male,0,0,8,United-States,<=50K
30-40,Private,170408,*,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,<=50K
30-40,Private,82576,*,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,36,United-States,>50K
60-70,Private,96099,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
70-80,Self-emp-inc,97082,*,Widowed,Sales,Not-in-family,White,Male,18481,0,45,United-States,>50K
*,Private,121821,*,Married-civ-spouse,Other-service,Husband,Other,*,0,0,40,*,<=50K
10-20,Private,349620,*,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
30-40,Private,131699,*,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
50-60,Private,659558,*,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
60-70,Self-emp-inc,156542,*,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
30-40,Self-emp-not-inc,65716,*,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
40-50,Private,420986,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,47707,*,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
10-20,Unknown,860348,*,Never-married,Unknown,Own-child,Black,Female,0,0,25,United-States,<=50K
20-30,Private,130840,*,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
50-60,Private,205410,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
10-20,Private,116626,*,Never-married,Handlers-cleaners,Own-child,White,Male,0,1719,18,United-States,<=50K
20-30,State-gov,328697,*,Divorced,Protective-serv,Other-relative,White,Male,0,0,45,United-States,<=50K
40-50,Self-emp-not-inc,185673,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
50-60,Private,230951,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,183523,*,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
60-70,Private,180807,*,Separated,Protective-serv,Not-in-family,White,Male,991,0,20,United-States,<=50K
40-50,Local-gov,265097,*,Married-civ-spouse,Other-service,Husband,White,Male,4386,0,40,United-States,>50K
50-60,Federal-gov,72436,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,>50K
30-40,Private,385847,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,196266,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,198216,*,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
20-30,Private,47168,*,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
50-60,Private,260052,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
50-60,Private,204322,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,201729,*,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,<=50K
60-70,Self-emp-not-inc,173631,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
40-50,Private,192712,*,Separated,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K
30-40,Private,34572,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
30-40,Private,219318,*,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,35,Puerto-Rico,<=50K
20-30,Private,117789,*,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
*,Private,288371,*,Married-civ-spouse,Sales,Husband,White,*,0,0,40,*,>50K
30-40,Private,386370,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
20-30,Private,177398,*,Never-married,Other-service,Unmarried,White,Female,0,0,64,United-States,<=50K
30-40,Private,182526,*,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,392100,*,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
30-40,Private,117529,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,Mexico,<=50K
40-50,Federal-gov,26358,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,286734,*,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,35,United-States,<=50K
10-20,Local-gov,292962,*,Never-married,Craft-repair,Other-relative,Black,Female,0,0,40,United-States,<=50K
30-40,Private,254114,*,Married-spouse-absent,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K
40-50,Private,34186,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
40-50,Private,22831,*,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
50-60,Private,163047,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-States,<=50K
50-60,Self-emp-not-inc,91506,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K
*,Private,213611,*,Married-spouse-absent,Priv-house-serv,Unmarried,White,*,0,1594,24,*,<=50K
*,Local-gov,312427,*,Married-civ-spouse,Protective-serv,Husband,Black,*,0,0,30,*,<=50K
40-50,Federal-gov,544792,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,76773,*,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Private,165767,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Federal-gov,341709,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Private,277886,*,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
20-30,Private,211361,*,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K
30-40,Private,158420,*,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,25,United-States,<=50K
40-50,Private,31251,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,37,United-States,<=50K
20-30,Private,221757,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,209691,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,>50K
10-20,Private,181580,*,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
40-50,Private,277647,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
40-50,Self-emp-not-inc,102583,*,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
60-70,Federal-gov,341695,*,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
30-40,Private,125762,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
60-70,Self-emp-not-inc,268797,*,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,17,United-States,<=50K
40-50,Private,151504,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
20-30,Private,201481,*,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
30-40,Local-gov,115040,*,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,25,United-States,<=50K
30-40,Private,169841,*,Divorced,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K
30-40,Private,257250,*,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,60,United-States,>50K
50-60,Private,117299,*,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
20-30,Private,283757,*,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
30-40,Private,172538,*,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,United-States,>50K
40-50,Private,173243,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
30-40,Private,159187,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
50-60,Private,53197,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,182556,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,56520,*,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,163003,*,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,*,0,0,52,*,<=50K
60-70,Self-emp-not-inc,293114,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,0,40,United-States,<=50K
20-30,Private,441591,*,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
20-30,Private,223367,*,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
70-80,Self-emp-not-inc,161251,*,Widowed,Craft-repair,Not-in-family,White,Male,0,0,24,United-States,<=50K
70-80,Unknown,340939,*,Married-civ-spouse,Unknown,Husband,White,Male,3471,0,40,United-States,<=50K
20-30,Self-emp-inc,191129,*,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,>50K
10-20,Private,200199,*,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
30-40,Local-gov,256997,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,161198,*,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,<=50K
70-80,Local-gov,146244,*,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Self-emp-not-inc,323020,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,<=50K
30-40,Private,176634,*,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,United-States,>50K
20-30,Private,194200,*,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,<=50K
30-40,Federal-gov,363630,*,Married-civ-spouse,Adm-clerical,Husband,Black,Male,7688,0,52,United-States,>50K
20-30,Unknown,214925,*,Never-married,Unknown,Own-child,Black,Male,0,0,40,United-States,<=50K
*,Private,122612,*,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,*,0,0,35,*,<=50K
50-60,Private,381965,*,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
60-70,Private,147845,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31,United-States,<=50K
*,Private,145041,*,Never-married,Machine-op-inspct,Other-relative,White,*,0,0,40,*,<=50K
40-50,Self-emp-not-inc,200471,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
10-20,Federal-gov,30559,*,Married-AF-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
40-50,Private,213821,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K
30-40,Private,54608,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,333651,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,70,United-States,>50K
20-30,State-gov,151790,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
50-60,Private,186303,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,196044,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
30-40,Private,40142,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,242559,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
40-50,Private,190088,*,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
30-40,Local-gov,252250,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,>50K
*,Local-gov,154863,*,Married-civ-spouse,Craft-repair,Husband,Black,*,0,0,40,*,>50K
60-70,Local-gov,323006,*,Widowed,Other-service,Unmarried,Black,Female,0,0,25,United-States,<=50K
50-60,Private,182907,*,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
30-40,Private,159442,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
50-60,Private,169611,*,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20-30,Self-emp-inc,242651,*,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K
40-50,Private,174794,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
40-50,Private,90758,*,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,>50K
40-50,Private,265083,*,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,35,Mexico,<=50K
30-40,Private,155603,*,Never-married,Other-service,Own-child,Black,Female,0,2205,40,United-States,<=50K
20-30,Private,33644,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
40-50,Private,217750,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K
30-40,Local-gov,368675,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,238638,*,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,>50K
20-30,Private,119156,*,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
60-70,Private,24872,*,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,0,0,30,United-States,<=50K
50-60,Federal-gov,65160,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,33678,*,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
20-30,Private,96585,*,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
50-60,Private,215190,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
50-60,Local-gov,186303,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States,>50K
40-50,Private,244945,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,175232,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
40-50,Private,320744,*,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,50,United-States,<=50K
40-50,Private,194636,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
40-50,Private,341204,*,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
10-20,Private,142964,*,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
30-40,Private,241153,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
