age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
*,Private,194608,*,Never-married,Other-service,Own-child,White,*,0,0,20,*,<=50K
30-40,Private,191001,Secondary,Never-married,Sales,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Private,96975,Secondary,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,North-America,<=50K
20-30,Private,375313,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
70-80,Unknown,28929,Basic,Widowed,Unknown,Not-in-family,White,Female,0,0,24,North-America,<=50K
30-40,Private,179271,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,North-America,>50K
30-40,Private,197429,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,North-America,>50K
40-50,Private,33331,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,North-America,<=50K
30-40,Private,86648,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,North-America,>50K
20-30,Self-emp-not-inc,231714,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
50-60,Self-emp-not-inc,57758,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,North-America,>50K
10-20,Private,151801,Basic,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,North-America,<=50K
40-50,Private,290660,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,55,North-America,>50K
*,Private,238474,*,Never-married,Sales,Own-child,White,*,0,0,25,*,<=50K
50-60,Private,102058,Basic,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,North-America,<=50K
60-70,Private,101265,Secondary,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,North-America,<=50K
30-40,Private,180150,Basic,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,North-America,<=50K
30-40,Private,175412,Basic,Divorced,Craft-repair,Unmarried,White,Male,114,0,55,North-America,<=50K
*,Private,187770,*,Never-married,Handlers-cleaners,Own-child,White,*,0,0,30,*,<=50K
30-40,Private,110594,Secondary,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,North-America,<=50K
20-30,Private,97212,Higher,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,North-America,<=50K
*,Private,292590,*,Never-married,Other-service,Own-child,White,*,0,0,20,*,<=50K
20-30,Private,243660,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,North-America,>50K
20-30,Private,236861,Higher,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,North-America,<=50K
40-50,Local-gov,109684,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,1741,35,North-America,<=50K
50-60,Private,112351,Secondary,Divorced,Exec-managerial,Unmarried,White,Male,0,0,38,North-America,<=50K
30-40,Private,288419,Basic,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North-America,<=50K
70-80,Private,95985,Basic,Widowed,Other-service,Unmarried,Black,Male,0,0,10,North-America,<=50K
50-60,Self-emp-not-inc,313702,Secondary,Never-married,Sales,Not-in-family,White,Male,0,0,40,North-America,<=50K
50-60,Private,180439,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,>50K
30-40,Private,213260,Secondary,Separated,Protective-serv,Not-in-family,Black,Male,0,0,40,North-America,<=50K
20-30,Private,214303,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,North-America,<=50K
20-30,Unknown,145964,Secondary,Never-married,Unknown,Own-child,White,Male,0,0,40,North-America,<=50K
60-70,Unknown,178764,Secondary,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,North-America,>50K
20-30,Private,210474,Secondary,Never-married,Other-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Self-emp-inc,239321,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North-America,>50K
40-50,Private,291566,Secondary,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,60,North-America,<=50K
40-50,Local-gov,334409,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,North-America,>50K
30-40,State-gov,48214,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,North-America,>50K
40-50,Local-gov,334039,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North-America,>50K
30-40,Private,171216,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,>50K
30-40,Federal-gov,284703,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,52,North-America,<=50K
20-30,Federal-gov,100345,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,43,North-America,<=50K
20-30,Private,247445,Secondary,Divorced,Sales,Not-in-family,White,Male,0,0,45,North-America,<=50K
40-50,Private,121781,Secondary,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,37,North-America,<=50K
50-60,Private,232139,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Private,254291,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North-America,>50K
30-40,Private,107410,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Local-gov,327825,Secondary,Divorced,Protective-serv,Own-child,White,Female,0,0,32,North-America,<=50K
40-50,Private,198774,Higher,Divorced,Exec-managerial,Unmarried,White,Female,0,323,45,North-America,<=50K
40-50,Private,140886,Secondary,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Private,179533,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,North-America,<=50K
30-40,Private,255621,Secondary,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,North-America,<=50K
20-30,Private,177125,Secondary,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,North-America,<=50K
40-50,Self-emp-inc,112320,Higher,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,North-America,<=50K
20-30,Private,298635,Secondary,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,30,Asia,<=50K
50-60,Self-emp-not-inc,210731,Basic,Divorced,Sales,Other-relative,White,Male,0,0,20,North-America,<=50K
50-60,Local-gov,31365,Higher,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,North-America,>50K
30-40,Self-emp-not-inc,118267,Higher,Divorced,Sales,Not-in-family,White,Male,0,0,60,North-America,<=50K
30-40,Private,152453,Basic,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,193089,Basic,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North-America,<=50K
*,Private,120029,*,Never-married,Adm-clerical,Other-relative,White,*,0,0,20,*,<=50K
20-30,Private,190625,Secondary,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,North-America,<=50K
30-40,Private,96483,Higher,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,8614,0,60,North-America,>50K
40-50,State-gov,150755,Higher,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013,0,40,North-America,<=50K
30-40,Private,337039,Higher,Never-married,Tech-support,Not-in-family,Black,Male,14344,0,40,Europe,>50K
20-30,Private,70919,Higher,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,North-America,<=50K
30-40,Private,69056,Secondary,Divorced,Other-service,Own-child,White,Female,0,0,15,North-America,<=50K
40-50,Private,205100,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,North-America,>50K
40-50,Private,174386,Secondary,Never-married,Other-service,Unmarried,White,Female,0,0,24,North-America,<=50K
30-40,Private,183557,Secondary,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,25,North-America,<=50K
40-50,Private,90021,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Unknown,<=50K
20-30,Local-gov,150553,Higher,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,50,North-America,<=50K
20-30,Private,148300,Higher,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,North-America,<=50K
40-50,Private,467799,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Private,113324,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,74500,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North-America,>50K
30-40,Private,162572,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,North-America,>50K
30-40,Private,345360,Secondary,Never-married,Sales,Not-in-family,White,Male,0,0,40,North-America,<=50K
30-40,Private,119741,Higher,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,North-America,>50K
60-70,Unknown,319121,Basic,Separated,Unknown,Not-in-family,Black,Male,0,0,40,North-America,<=50K
40-50,Private,320277,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Self-emp-not-inc,32172,Secondary,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,North-America,<=50K
40-50,Self-emp-not-inc,223763,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,North-America,<=50K
20-30,Private,159897,Secondary,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,North-America,<=50K
40-50,Private,213821,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,North-America,>50K
40-50,Private,358465,Secondary,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
60-70,Unknown,320280,Secondary,Never-married,Unknown,Not-in-family,White,Male,1848,0,1,North-America,<=50K
30-40,Private,163392,Secondary,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,0,40,Unknown,<=50K
40-50,Unknown,407495,Secondary,Married-spouse-absent,Unknown,Not-in-family,White,Male,0,0,70,North-America,<=50K
50-60,Unknown,43909,Secondary,Divorced,Unknown,Unmarried,Black,Female,0,0,40,North-America,<=50K
20-30,Private,325033,Basic,Never-married,Protective-serv,Own-child,Black,Male,0,0,35,North-America,<=50K
20-30,Private,170456,Higher,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,North-America,<=50K
*,Private,267471,*,Never-married,Sales,Own-child,White,*,0,0,25,*,<=50K
40-50,Private,208277,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,North-America,>50K
20-30,Private,195000,Higher,Never-married,Sales,Other-relative,White,Female,0,0,45,North-America,<=50K
50-60,Private,410114,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,>50K
40-50,Private,155106,Higher,Divorced,Craft-repair,Not-in-family,White,Male,0,2444,70,North-America,>50K
*,Private,206815,*,Never-married,Sales,Unmarried,White,*,0,0,40,*,<=50K
40-50,Federal-gov,497486,Secondary,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,1471,0,40,North-America,<=50K
60-70,State-gov,239705,Higher,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,12,Unknown,<=50K
60-70,Local-gov,113324,Secondary,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,North-America,<=50K
20-30,Private,194940,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,34146,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,68,North-America,<=50K
30-40,Private,225053,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,North-America,<=50K
30-40,Private,108320,Secondary,Divorced,Machine-op-inspct,Not-in-family,White,Male,4101,0,40,North-America,<=50K
10-20,Unknown,312634,Basic,Never-married,Unknown,Own-child,White,Male,0,0,25,North-America,<=50K
20-30,Private,187479,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,North-America,<=50K
30-40,Private,266126,Secondary,Never-married,Other-service,Not-in-family,White,Female,0,0,30,North-America,<=50K
10-20,Private,317702,Basic,Never-married,Sales,Own-child,Black,Female,0,0,15,North-America,<=50K
30-40,Private,178841,Higher,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Self-emp-not-inc,162856,Secondary,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,North-America,<=50K
*,Private,130620,*,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,*,0,0,40,*,<=50K
50-60,Private,189664,Secondary,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North-America,>50K
30-40,Private,151773,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North-America,>50K
30-40,Self-emp-not-inc,102884,Higher,Married-civ-spouse,Sales,Own-child,White,Male,0,0,20,North-America,<=50K
20-30,Private,111058,Higher,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,North-America,<=50K
40-50,Private,195554,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,North-America,>50K
50-60,Self-emp-inc,267763,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Unknown,<=50K
40-50,Private,153160,Secondary,Widowed,Other-service,Unmarried,White,Female,0,0,40,North-America,<=50K
20-30,Private,330132,Higher,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,North-America,>50K
40-50,Private,35910,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,56,North-America,>50K
20-30,Private,329005,Secondary,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North-America,<=50K
50-60,Private,61761,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,45,North-America,<=50K
20-30,Private,332657,Secondary,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Private,62793,Secondary,Divorced,Sales,Own-child,White,Female,0,0,40,North-America,<=50K
60-70,Private,232719,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,North-America,<=50K
*,Private,196678,*,Never-married,Machine-op-inspct,Own-child,White,*,0,0,30,*,<=50K
20-30,Self-emp-inc,120126,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,North-America,>50K
40-50,Private,204046,Basic,Divorced,Transport-moving,Own-child,White,Male,0,0,40,North-America,<=50K
40-50,Private,147251,Secondary,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,North-America,<=50K
50-60,Private,129673,Higher,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,North-America,>50K
40-50,Private,208748,Basic,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,North-America,<=50K
20-30,Private,199555,Higher,Never-married,Sales,Unmarried,White,Male,0,0,5,North-America,<=50K
20-30,Private,213383,Secondary,Never-married,Tech-support,Own-child,White,Male,0,0,40,North-America,<=50K
30-40,Private,187693,Secondary,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,North-America,<=50K
40-50,Private,187584,Secondary,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Self-emp-not-inc,33795,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,North-America,<=50K
20-30,Private,320294,Secondary,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,North-America,<=50K
80-90,Self-emp-inc,120408,Secondary,Widowed,Sales,Not-in-family,White,Male,0,0,20,North-America,<=50K
40-50,Private,47496,Secondary,Divorced,Craft-repair,Not-in-family,White,Male,0,0,42,North-America,<=50K
50-60,Local-gov,35211,Higher,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,North-America,<=50K
40-50,Local-gov,328610,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,226267,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,North-America,<=50K
70-80,Self-emp-not-inc,52138,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2392,25,North-America,>50K
40-50,Private,110669,Higher,Separated,Prof-specialty,Unmarried,White,Female,0,0,50,North-America,<=50K
10-20,Private,266072,Basic,Never-married,Other-service,Not-in-family,White,Male,0,0,20,North-America,<=50K
50-60,Private,212864,Secondary,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Local-gov,333530,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,North-America,>50K
40-50,Local-gov,197332,Higher,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,North-America,<=50K
30-40,Private,170020,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,45,North-America,<=50K
40-50,Private,99385,Higher,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,North-America,<=50K
30-40,Private,181705,Secondary,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,North-America,<=50K
30-40,Private,326886,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,North-America,>50K
50-60,Private,221936,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North-America,<=50K
20-30,State-gov,262819,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
50-60,Local-gov,223716,Secondary,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,North-America,<=50K
60-70,Private,223696,Basic,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,38,North-America,<=50K
20-30,Private,27776,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,24,North-America,<=50K
30-40,Private,180342,Higher,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,174626,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,North-America,<=50K
40-50,Private,328447,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,North-America,<=50K
60-70,Self-emp-not-inc,128206,Secondary,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,North-America,<=50K
20-30,Private,148315,Secondary,Separated,Craft-repair,Own-child,White,Male,0,0,40,North-America,<=50K
20-30,Self-emp-not-inc,227890,Higher,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,North-America,>50K
20-30,Private,169727,Secondary,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Local-gov,56651,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,North-America,<=50K
20-30,Private,104193,Secondary,Never-married,Other-service,Own-child,White,Female,114,0,40,North-America,<=50K
30-40,Local-gov,145692,Secondary,Never-married,Protective-serv,Not-in-family,Black,Male,0,1974,40,North-America,<=50K
30-40,Private,76317,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,North-America,>50K
30-40,Self-emp-inc,321990,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,Unknown,>50K
30-40,Private,291147,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,North-America,<=50K
20-30,Private,146538,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Self-emp-not-inc,159869,Secondary,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,North-America,>50K
50-60,Private,30244,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,North-America,>50K
50-60,Federal-gov,293196,Secondary,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North-America,>50K
*,Private,173649,*,Never-married,Other-service,Own-child,Black,*,0,0,40,*,<=50K
50-60,Self-emp-inc,160151,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,North-America,>50K
50-60,Private,110844,Higher,Widowed,Sales,Not-in-family,White,Female,0,0,27,North-America,<=50K
20-30,Private,219086,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,35,North-America,<=50K
20-30,Private,144063,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North-America,<=50K
60-70,Private,296485,Basic,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Private,187795,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,North-America,>50K
50-60,Self-emp-not-inc,93705,Secondary,Divorced,Sales,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Private,192791,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Private,277647,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,North-America,>50K
40-50,Private,277434,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,North-America,<=50K
70-80,Unknown,74795,Higher,Widowed,Unknown,Not-in-family,White,Female,0,0,4,North-America,<=50K
50-60,Private,368005,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
10-20,Private,153035,Basic,Never-married,Sales,Own-child,White,Female,0,0,20,North-America,<=50K
10-20,Private,25051,Basic,Never-married,Other-service,Own-child,White,Male,0,0,16,North-America,<=50K
60-70,State-gov,71075,Secondary,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,North-America,<=50K
20-30,Private,108431,Secondary,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,North-America,<=50K
40-50,Private,240043,Basic,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,30,North-America,<=50K
30-40,Private,301568,Basic,Never-married,Other-service,Own-child,White,Female,0,0,40,North-America,<=50K
50-60,Self-emp-not-inc,41938,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,North-America,<=50K
60-70,State-gov,223830,Basic,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,North-America,<=50K
30-40,Private,38721,Secondary,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,22,North-America,<=50K
50-60,Federal-gov,135028,Secondary,Separated,Adm-clerical,Other-relative,Black,Female,0,0,35,North-America,<=50K
40-50,Private,163215,Basic,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,North-America,<=50K
20-30,Private,174975,Higher,Never-married,Tech-support,Own-child,White,Female,0,0,36,North-America,<=50K
20-30,Private,108505,Secondary,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,North-America,<=50K
30-40,Private,302604,Secondary,Separated,Other-service,Other-relative,White,Female,0,0,40,North-America,<=50K
20-30,Self-emp-not-inc,54152,Secondary,Never-married,Craft-repair,Not-in-family,White,Female,0,0,35,North-America,<=50K
30-40,Private,182074,Secondary,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,North-America,<=50K
40-50,Self-emp-not-inc,173613,Secondary,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,65,North-America,<=50K
10-20,Private,126832,Basic,Never-married,Other-service,Own-child,White,Male,0,0,30,North-America,<=50K
*,Private,414871,*,Never-married,Craft-repair,Own-child,White,*,0,0,40,*,<=50K
40-50,Private,272240,Secondary,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,North-America,<=50K
50-60,Private,115602,Secondary,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,North-America,<=50K
40-50,Federal-gov,207107,Higher,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0,2080,40,Asia,<=50K
20-30,Private,208881,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,North-America,<=50K
50-60,State-gov,123592,Secondary,Separated,Adm-clerical,Unmarried,Black,Female,3887,0,35,North-America,<=50K
30-40,Private,270572,Higher,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,North-America,>50K
60-70,Private,180382,Basic,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3411,0,45,North-America,<=50K
40-50,Private,195554,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,North-America,<=50K
20-30,Private,154785,Secondary,Married-spouse-absent,Adm-clerical,Own-child,Other,Female,0,0,35,North-America,<=50K
40-50,Private,113823,Higher,Divorced,Other-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Private,175224,Secondary,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,North-America,<=50K
40-50,Federal-gov,219293,Secondary,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,80,North-America,>50K
*,Unknown,131982,*,Never-married,Unknown,Own-child,White,*,0,0,40,*,<=50K
50-60,Private,176904,Basic,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,North-America,<=50K
40-50,Private,43479,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,North-America,<=50K
50-60,Unknown,121942,Basic,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,45607,Secondary,Never-married,Other-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
30-40,Private,26898,Secondary,Divorced,Exec-managerial,Unmarried,White,Female,0,0,12,North-America,<=50K
30-40,Private,177331,Higher,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,North-America,<=50K
30-40,Private,107793,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,North-America,>50K
30-40,Local-gov,172855,Higher,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1887,40,North-America,>50K
30-40,Private,29874,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
50-60,Private,194908,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
20-30,Private,148709,Secondary,Never-married,Other-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Local-gov,343231,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,80,North-America,<=50K
20-30,Private,306352,Higher,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,516337,Basic,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Self-emp-not-inc,149218,Higher,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,77,North-America,<=50K
60-70,Private,440607,Basic,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,30,North-America,<=50K
30-40,Private,201454,Secondary,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,North-America,<=50K
20-30,Private,190772,Higher,Never-married,Other-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
30-40,Private,247321,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,North-America,<=50K
40-50,Self-emp-not-inc,102771,Higher,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North-America,>50K
40-50,Self-emp-inc,357679,Higher,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,65,North-America,>50K
60-70,Private,149756,Higher,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,North-America,>50K
30-40,Private,484475,Basic,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,North-America,<=50K
30-40,Private,347960,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,14084,0,35,North-America,>50K
20-30,Private,138504,Secondary,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,30,North-America,<=50K
30-40,Local-gov,175255,Secondary,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,North-America,<=50K
30-40,Private,347623,Higher,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,North-America,<=50K
10-20,Local-gov,173497,Basic,Never-married,Prof-specialty,Own-child,Black,Male,0,0,15,North-America,<=50K
50-60,Private,365050,Basic,Never-married,Farming-fishing,Unmarried,Black,Female,0,0,20,North-America,<=50K
50-60,Private,88019,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,North-America,<=50K
